table_family,row_id,row_scope,scenario,kind,method,method_role,training_seed,return_target,checkpoint_update,config,checkpoint,remote_run_dir,remote_out_dir,local_metrics_file,remote_metrics_file,metrics_row_selector,eval_seed_base,eval_seed_bases,episodes_per_seed,total_episodes,num_envs,git_branch,git_commit,status,reward_sum,reward_mean,reward_std,processed_ratio_eval,processed_mean,drop_ratio_eval,drop_mean,gu_drop_ratio,uav_drop_ratio,sat_drop_ratio,pre_backlog_steps_eval,D_sys_report,queue_total_mean,sat_overlap_eval,sat_overlap_mean,collision_episode_fraction,collision_mean,terminated_early,episode_length,outflow_arrival_ratio,best_learned,best_learned_checkpoint,best_learned_reward_mean,best_baseline,best_baseline_reward_mean,delta_mean,delta_min_across_seeds,rank_mean,rank_min,rank_max,best_update_validation,best_reward_validation,final_update_validation,final_reward_validation,heldout_best_reward,heldout_final_reward,stop_reason,source_row_count,notes
phase3_6uav80gu_auto_queue_ref_eval,aggregate__baseline__cluster_center_queue_aware,method aggregate over 3 eval seed bases,main_6uav80gu_t250_auto_queue_ref,baseline,cluster_center_queue_aware,non_learning_baseline,,,,configs/experiments/phase3_generalization/main_6uav80gu_t250.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534,,.local_guidance/phase3/data/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_by_method.csv,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_by_method.csv; /home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_all.csv,kind=baseline;method=cluster_center_queue_aware,,980000;981000;982000,64,192,64,codex/phase3-scenario-generalization,f7b57560564e96d9d6400d44bb33758f3090bf38,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Aggregate row; see raw rows for per-seed sources. Auto queue reference semantics.
phase3_6uav80gu_auto_queue_ref_eval,aggregate__baseline__dpp_resource_hybrid_native,method aggregate over 3 eval seed bases,main_6uav80gu_t250_auto_queue_ref,baseline,dpp_resource_hybrid_native,non_learning_baseline,,,,configs/experiments/phase3_generalization/main_6uav80gu_t250.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534,,.local_guidance/phase3/data/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_by_method.csv,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_by_method.csv; /home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_all.csv,kind=baseline;method=dpp_resource_hybrid_native,,980000;981000;982000,64,192,64,codex/phase3-scenario-generalization,f7b57560564e96d9d6400d44bb33758f3090bf38,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Aggregate row; see raw rows for per-seed sources. Auto queue reference semantics.
phase3_6uav80gu_auto_queue_ref_eval,aggregate__baseline__full_topology_dpp_joint,method aggregate over 3 eval seed bases,main_6uav80gu_t250_auto_queue_ref,baseline,full_topology_dpp_joint,non_learning_baseline,,,,configs/experiments/phase3_generalization/main_6uav80gu_t250.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534,,.local_guidance/phase3/data/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_by_method.csv,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_by_method.csv; /home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_all.csv,kind=baseline;method=full_topology_dpp_joint,,980000;981000;982000,64,192,64,codex/phase3-scenario-generalization,f7b57560564e96d9d6400d44bb33758f3090bf38,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Aggregate row; see raw rows for per-seed sources. Auto queue reference semantics.
phase3_6uav80gu_auto_queue_ref_eval,aggregate__baseline__maxweight_lyapunov,method aggregate over 3 eval seed bases,main_6uav80gu_t250_auto_queue_ref,baseline,maxweight_lyapunov,non_learning_baseline,,,,configs/experiments/phase3_generalization/main_6uav80gu_t250.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534,,.local_guidance/phase3/data/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_by_method.csv,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_by_method.csv; /home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_all.csv,kind=baseline;method=maxweight_lyapunov,,980000;981000;982000,64,192,64,codex/phase3-scenario-generalization,f7b57560564e96d9d6400d44bb33758f3090bf38,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Aggregate row; see raw rows for per-seed sources. Auto queue reference semantics.
phase3_6uav80gu_auto_queue_ref_eval,aggregate__baseline__observable_cluster_queue_aware,method aggregate over 3 eval seed bases,main_6uav80gu_t250_auto_queue_ref,baseline,observable_cluster_queue_aware,non_learning_baseline,,,,configs/experiments/phase3_generalization/main_6uav80gu_t250.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534,,.local_guidance/phase3/data/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_by_method.csv,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_by_method.csv; /home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_all.csv,kind=baseline;method=observable_cluster_queue_aware,,980000;981000;982000,64,192,64,codex/phase3-scenario-generalization,f7b57560564e96d9d6400d44bb33758f3090bf38,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Aggregate row; see raw rows for per-seed sources. Auto queue reference semantics.
phase3_6uav80gu_auto_queue_ref_eval,aggregate__baseline__queue_aware,method aggregate over 3 eval seed bases,main_6uav80gu_t250_auto_queue_ref,baseline,queue_aware,non_learning_baseline,,,,configs/experiments/phase3_generalization/main_6uav80gu_t250.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534,,.local_guidance/phase3/data/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_by_method.csv,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_by_method.csv; /home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_all.csv,kind=baseline;method=queue_aware,,980000;981000;982000,64,192,64,codex/phase3-scenario-generalization,f7b57560564e96d9d6400d44bb33758f3090bf38,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Aggregate row; see raw rows for per-seed sources. Auto queue reference semantics.
phase3_6uav80gu_auto_queue_ref_eval,aggregate__baseline__topology_dpp_native_bw_sat_cached,method aggregate over 3 eval seed bases,main_6uav80gu_t250_auto_queue_ref,baseline,topology_dpp_native_bw_sat_cached,non_learning_baseline,,,,configs/experiments/phase3_generalization/main_6uav80gu_t250.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534,,.local_guidance/phase3/data/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_by_method.csv,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_by_method.csv; /home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_all.csv,kind=baseline;method=topology_dpp_native_bw_sat_cached,,980000;981000;982000,64,192,64,codex/phase3-scenario-generalization,f7b57560564e96d9d6400d44bb33758f3090bf38,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Aggregate row; see raw rows for per-seed sources. Auto queue reference semantics.
phase3_6uav80gu_auto_queue_ref_eval,aggregate__learned__bootstrap_gae_u0400,method aggregate over 3 eval seed bases,main_6uav80gu_t250_auto_queue_ref,learned,bootstrap_gae_u0400,learned_policy,,bootstrap_gae,400,configs/experiments/phase3_generalization/main_6uav80gu_t250.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534,,.local_guidance/phase3/data/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_by_method.csv,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_by_method.csv; /home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_all.csv,kind=learned;method=bootstrap_gae_u0400;update=400,,980000;981000;982000,64,192,64,codex/phase3-scenario-generalization,f7b57560564e96d9d6400d44bb33758f3090bf38,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Aggregate row; see raw rows for per-seed sources. Auto queue reference semantics.
phase3_6uav80gu_auto_queue_ref_eval,aggregate__learned__bootstrap_gae_u0450,method aggregate over 3 eval seed bases,main_6uav80gu_t250_auto_queue_ref,learned,bootstrap_gae_u0450,learned_policy,,bootstrap_gae,450,configs/experiments/phase3_generalization/main_6uav80gu_t250.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534,,.local_guidance/phase3/data/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_by_method.csv,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_by_method.csv; /home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_all.csv,kind=learned;method=bootstrap_gae_u0450;update=450,,980000;981000;982000,64,192,64,codex/phase3-scenario-generalization,f7b57560564e96d9d6400d44bb33758f3090bf38,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Aggregate row; see raw rows for per-seed sources. Auto queue reference semantics.
phase3_6uav80gu_auto_queue_ref_eval,aggregate__learned__mc_u0125,method aggregate over 3 eval seed bases,main_6uav80gu_t250_auto_queue_ref,learned,mc_u0125,learned_policy,,mc,125,configs/experiments/phase3_generalization/main_6uav80gu_t250.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534,,.local_guidance/phase3/data/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_by_method.csv,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_by_method.csv; /home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_all.csv,kind=learned;method=mc_u0125;update=125,,980000;981000;982000,64,192,64,codex/phase3-scenario-generalization,f7b57560564e96d9d6400d44bb33758f3090bf38,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Aggregate row; see raw rows for per-seed sources. Auto queue reference semantics.
phase3_6uav80gu_auto_queue_ref_eval,aggregate__learned__mc_u0375,method aggregate over 3 eval seed bases,main_6uav80gu_t250_auto_queue_ref,learned,mc_u0375,learned_policy,,mc,375,configs/experiments/phase3_generalization/main_6uav80gu_t250.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534,,.local_guidance/phase3/data/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_by_method.csv,/home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_by_method.csv; /home/sgy/workspace/sagin_marl/runs/phase3/main_6uav80gu/main_6uav80gu_auto_queue_ref_eval_20260710_151534/summary_all.csv,kind=learned;method=mc_u0375;update=375,,980000;981000;982000,64,192,64,codex/phase3-scenario-generalization,f7b57560564e96d9d6400d44bb33758f3090bf38,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Aggregate row; see raw rows for per-seed sources. Auto queue reference semantics.
